Comments,Engagement rate,Image,Likes,Url,Date,Caption
0,0.07310232997062616%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93809942_694052058028201_6701801508456591017_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=mEq2mw5Or_UAX9XKdVk&oh=83ed84a8f036e3e02b619b33e35440a7&oe=5EE17E4C,55,https://www.instagram.com/p/B_RTxYiF89S,Wed Apr 22 11:53:56 WIB 2020,"Ayo bermain theater bersama ibu, ayah, kakak, dan adik! Pasti seru dan menyenangkan bila bermain peran bersama keluarga. Jangan lupa untuk rekam dan share di social media mu juga tag #KidzaniaJakarta ya!.#KidZaniaDiRumahAja #kidzaniaathome #theatre #aktivitasanak #selfquarantine #kegiatananak #permainananak #keluarga #family #mainDiRumahAja #maindirumah #parentinggoals"
0,0.0943684623257174%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94068496_223661979072057_3475257902484240621_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=2DIc4RQoNEcAX9sQ58r&oh=78c4e0bc684d2a704252af363281dac2&oe=5EE2CA3C,71,https://www.instagram.com/p/B_POfgyF70G,Tue Apr 21 16:29:19 WIB 2020,"Selamat hari kartini untuk semua wanita Indonesia! Semangat wanita Indonesia untuk selalu menjadi teladan dan mengambil peran-peran penting di situasi sulit ini!.#KidZaniaDiRumahAja #KidzaniaJakarta #harikartini #kartini #mainDiRumahAja #kidzaniaathome #parentingadvice #parentingblogger #parentingdirumah"
0,0.08373539614817178%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93991082_720581882019216_178790231752606518_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=br6Smj3q9ecAX-b3xnE&oh=2754b8244c26273d26e4013c764fea62&oe=5EE31644,63,https://www.instagram.com/p/B_MWTLnl4pM,Mon Apr 20 13:39:49 WIB 2020,"Siapa bilang kamu tidak bisa jalan-jalan selama #dirumahaja? Ayo coba kegiatan ini agar tidak bosan selama masa karantina ini ya!.#KidZaniaDiRumahAja #mainDiRumahAja #dirumahaja #mitsubishi #kegiatananak #aktivitasanak #kidzaniaathome #islamicparenting #parentingadvice #parenting"
1,0.11164719486422903%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93628736_704937133607919_4002003476978421417_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=hSo6_gADh8gAX_RfQos&oh=d3395160575db5ac15e3345ba1b883ba&oe=5EE2A24E,83,https://www.instagram.com/p/B_KD_yBl0YV,Sun Apr 19 16:21:24 WIB 2020,"Selama di rumah, pasti kalian jarang memakai sepatu kan? Yuk, mulai membersihkan sepatu kalian yang sudah satu bulan lebih tidak dipakai agar terhindar dari bakteri jahat yang bisa merusak sepatumu..#KidZaniaDiRumahAja #mainDiRumahAja #dirumahaja #sepatu #sneakers #aktivitasanak #kegiatananakdirumah #kegiatananak #kidzaniaathome"
0,0.10765979504764943%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93771610_217805276179959_8913974985000290184_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=8Qq7qdrOHTkAX9qyTgq&oh=952f21b149c3623d27b5e9ecb5a427dd&oe=5EE41B8D,81,https://www.instagram.com/p/B_G5ofAFAR_,Sat Apr 18 10:53:07 WIB 2020,"Selain berbagi ke sesama, baiknya kita memperhatikan ekosistem lingkungan kita, kals! Yuk, buat rumah untuk burung-burung yang ada di lingkunganmu dari kotak susu bekas yang sudah tidak terpakai! Dengan begitu, kita bisa menjaga keseimbangan alam dan ikut memelihara burung-burung liar di sekitar rumah kita..#KidZaniaDiRumahAja #mainDiRumahAja #KidzaniaJakarta #aktivitasanak #kegiatananakdirumah #kegiatananak #islamicparenting #parentinggoals #burung"
23,0.1448755266690591%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93396531_660486138104482_4999129864007426453_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ePqfz-0jt40AX9dbkNP&oh=ff1ef131879e6b0204c4d69d9431c3e7&oe=5EE27A8C,86,https://www.instagram.com/p/B_Eqr_6FfFR,Fri Apr 17 14:04:03 WIB 2020,"Kals, apa kalian tahu gambar apa ini? Coba share di kolom komentar ya!.#KidZaniaDiRumahAja #kuis #mainDiRumahAja #dirumahaja #KidzaniaJakarta #main #infokuisjakarta #adakuis #kidzaniaathome"
0,0.10101412868668341%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93060029_243273006862317_3090062090178451284_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=QV0mKGOX8wcAX_OboVw&oh=cd82cae11c068b24fe574941c476db6e&oe=5EE2EF7F,76,https://www.instagram.com/p/B_Bpx7hl3xG,Thu Apr 16 09:58:24 WIB 2020,"Yuk bermain menjadi polisi bersama keluarga di rumah! Pasti seru!.#KidzaniaJakarta #KidZaniaDiRumahAja #mainDiRumahAja #kidzaniaathome #kegiatananak #kegiatananakdirumah"
0,0.11031806159203583%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93467771_271929197150146_5800254572318118590_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=tHMZGOHPE4kAX-IO1YI&oh=63a2a1c54e4326cf73cf727ac2c4bd16&oe=5EE0710A,83,https://www.instagram.com/p/B-_s_e_F7cX,Wed Apr 15 15:47:59 WIB 2020,"Karena masih lama periode waktu #BelajarDiRumah, yuk simak tips Cara Seru Belajar di Rumah ini! Agar kamu tidak bosan dan bisa tetap fokus belajarnya meski pun dari rumah!.#KidZaniaDiRumahAja #dirumahaja #KidzaniaJakarta #jakarta #infopelajar #infopensi #belajar #mainDiRumahAja #kidzaniaathome"
0,0.08772279596475138%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92962280_219213552644860_332309481490311929_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ydsurEU3vLQAX-h8g9o&oh=5aeb603ceb8f30cfd2024335403307a6&oe=5EE3A8B3,66,https://www.instagram.com/p/B-9Pzgflji-,Tue Apr 14 16:54:27 WIB 2020,"Apa kamu punya binatang peliharaan di rumah? Tambah binatang mu di rumah dengan membuat diorama binatang sendiri! Kapan lagi gajah bisa masuk ke rumah mu?.#KidZaniaDiRumahAja #KidzaniaJakarta #jakarta #kegiatananak #mainDiRumahAja #kegiatananakdirumah #aktivitasanak #kidzaniaathome"
1,0.08240626287597858%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93139925_244858080234566_7087696256932085702_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Ghb-tYfr5isAX-R8OpS&oh=662e1d59980278e406529adede21cc6e&oe=5EE1F2F5,61,https://www.instagram.com/p/B-6-LXNFr_H,Mon Apr 13 19:41:57 WIB 2020,"Kals, tahu kah kalian kalau warna bisa mempengaruhi mood kamu seharian? Yuk bermain warna di rumah agar mood bosan saat #dirumahaja hilang!.#KidZaniaDiRumahAja #mainDiRumahAja #mainananak #KidzaniaJakarta #aktivitasanak #kegiatananak #kegiatananakdirumah #kidzaniaathome"
0,0.12759679413054748%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93753749_222038655784678_8676281967598929776_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ar4_FT8k18IAX-45TUG&oh=cc60302f0c6f7034ab40966c52ef8911&oe=5EE0C310,96,https://www.instagram.com/p/B-6b-UIloVA,Mon Apr 13 14:43:04 WIB 2020,"Bagaimana meningkatkan imun tubuh?Yuk swipe untuk tau lebih lengkapnya!.#KidZaniaDiRumahAja #KidzaniaJakarta #mainDiRumahAja #kidzaniaathome #imun #immunesupport #immunebooster #immunesystem"
2,0.11430546140861544%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92698282_572662990017550_8336312552559922803_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZOICIu6DRRYAX-2HFI7&oh=887c2d8eb343ade4a2e15ae485043e1a&oe=5EE37B58,84,https://www.instagram.com/p/B-4SIzGlMRE,Sun Apr 12 18:38:38 WIB 2020,"Ayo kita menjadi warga dunia yang aktif! Tulis keresahanmu, bagaimana menurutmu cara menyelesaikannya, dan sampaikan ide mu kepada pemimpin dunia saat ini! Jangan lupa, surat yang sudah selesai, boleh kalian share di akun social media kalian dan tag #KidzaniaJakarta ya!.#KidZaniaDiRumahAja #mainDiRumahAja #kidzaniaathome #kids"
0,0.0943684623257174%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92691989_262954061400745_4082582845689547264_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=LtPOLya905QAX8hKh7r&oh=2784930d4f9498076463d8927fc4ddd5&oe=5EE05144,71,https://www.instagram.com/p/B-35mKEFkZ7,Sun Apr 12 15:04:12 WIB 2020,"Selamat Paskah untuk yang merayakan! KebangkitanNya memberi kemenangan bagi setiap kita..#KidZaniaDiRumahAja #mainDiRumahAja #KidzaniaJakarta #kidzania #kidzaniaathome #easter #paskah #passover"
3,0.20468652391775324%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92951339_910137226081659_6557861689230642098_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=gimViexV9HwAX-tgfFo&oh=793ac0dc2ab3b982104f12edb96e773a&oe=5EE04B0B,151,https://www.instagram.com/p/B-2AQPflRYU,Sat Apr 11 21:23:53 WIB 2020,"Mengikuti langkah pemerintah dalam mencegah penyebaran COVID-19, KidZania Jakarta untuk sementara tidak beroperasi hingga pemberitahuan lebih lanjut..Untuk kalian yang rindu #maindiKidZania, jangan lupa untuk mematuhi aturan PSBB yang diberlakukan oleh pemerintah ya, agar virus jahat ini cepat berhenti dan KidZania kembali beroperasi..Tetap jaga kebersihan, kesehatan, juga jaga semangat dan selalu positif selama kalian #dirumahaja, ya!.#KidZaniaDiRumahAja #mainDiRumahAja #KidzaniaJakarta #kidzaniaathome"
0,0.15550859284660473%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93013519_510959976241436_8820278234658105959_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=7qjKae9f1uUAX_J4_GO&oh=fb3dc64b156d1647fdea6772e65443c6&oe=5EE29657,117,https://www.instagram.com/p/B-zVaZhlT31,Fri Apr 10 20:31:03 WIB 2020,"Yuk belajar jadi reporter travel! Meski pun tidak boleh keluar rumah dulu, kita bisa seakan menjadi reporter travel di JEPANG! Ayo ikutan!!.#KidZaniaDiRumahAja #mainDiRumahAja #KidzaniaJakarta #jakarta #parentingblogger #playroom #maindirumah #kidzaniaathome"
0,0.09038106250913779%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92395123_106125137623846_5969287858635264177_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=jUVpG71j8K8AX_dZjZk&oh=2b1436f9bcb18f5e45fdfb6c57d3558b&oe=5EE1CAA8,68,https://www.instagram.com/p/B-yw0UOlUy2,Fri Apr 10 15:11:17 WIB 2020,"Selamat memperingati Hari Kematian Isa Almasih. Meski pun hanya beribadah dari rumah, kiranya cinta-Nya terus memberikan damai dan ketenangan di hati kita semua..#goodfriday #KidZaniaDiRumahAja #dirumahaja #mainDiRumahAja #KidzaniaJakarta"
