Comments,Engagement rate,Image,Likes,Url,Date,Caption
6,1.0535405872193437%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/84967232_478545509481685_2803968854738939656_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=LmLx3XivHysAX8ieLke&oh=5266fa1cb54538b379ca699eb4c51c69&oe=5EE22AE4,55,https://www.instagram.com/p/B8u6BqlHron,Wed Feb 19 10:12:00 WIB 2020,"Check this post! Apakah kamu salah satunya, Kidzers? .#kidzilla #kidzillaindonesia #funworld #alwaysfun #funactivity"
0,0.3281519861830743%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/85147432_1061215334248801_8889556921846895580_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=5r4hT7QT16wAX_hrHS8&oh=cdc796ba430f2d1926c0c15fbc401c94&oe=5EE2A9A9,19,https://www.instagram.com/p/B8sscgpnwuo,Tue Feb 18 13:34:51 WIB 2020,"Repost from @athiyyah13. ❤️"
4,0.3799654576856649%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/83767514_190673248807580_8392484382395160988_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=iPyKeXQPl_wAX9mnpak&oh=e0f23b3aaffb2ef2db355e3ff5444bee&oe=5EE20327,18,https://www.instagram.com/p/B8h-y5bHqa9,Fri Feb 14 09:43:33 WIB 2020,"“Love doesn’t make the world go round. Love is what makes the ride worthwhile.” – Franklin P. JonesHappy Valentine’s Day, Kidzers!💕.#Valentinesday #happyvalentinesday #selamatharivalentine #kidzilla #kidzillaindoensia #softplay #funworld #alwaysfun"
0,1.1398963730569949%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/83875891_524280734896877_3245114065349526075_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=AJ5ZmgUtRqIAX8VHpyk&oh=cdbac3db4e3ece2070a8e1d433b2b1d5&oe=5EE28697,66,https://www.instagram.com/p/B8c3JKCHoTr,Wed Feb 12 10:00:29 WIB 2020,"Hi Kidzers, agar bermain lebih seru dan aman cek suhu tubuh kamu terlebih dahulu yuk!❤️.📍 Kidzilla Summarecon Mall Bekasi#kidzilla #kidzillaindonesia #alwaysfun #funword #funworldindonesia #kidzillasmb"
1,0.535405872193437%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/84436349_653826018762894_3327850357926806800_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=p5wxw5ScoTsAX9BcFRc&oh=67a9ee53a58cb3d146d30740b0bb6131&oe=5EE0D426,30,https://www.instagram.com/p/B8X0OWoH4jB,Mon Feb 10 10:58:46 WIB 2020,"Repost from @mas_andri .Ini senyum Kila kalo lagi happy banget bangetan karena diajak main playground. Jarang jarang kan Ayah ngajakin Kila Disa main? 😎"
2,1.1744386873920554%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/83078111_183871922831557_8631142103036297413_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=NNmHNAC0LGoAX-KcGWt&oh=f7f1dfe5ef2601fb4f637389b07be265&oe=5EE3A6D0,66,https://www.instagram.com/p/B8P-7fNnYlA,Fri Feb 07 09:58:23 WIB 2020,"Keseruan Fun Activity di Kidzilla✨💕 kamu salah satunya, Kidzers?.#kidzilla #kidzillaindoensia #softplay #funworld #alwaysfun"
52,2.849740932642487%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/83275755_499690510732777_4134996665602758957_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=e1XhBaHoxGYAX9CHEwT&oh=450ac1d0f24e328c80547c94823a9e6e&oe=5EE1C818,113,https://www.instagram.com/p/B8Kzyh8n4VI,Wed Feb 05 09:44:51 WIB 2020,"Hi Kidzers, yuk main di Kidzilla Buaran Plaza✨Pssst.. Terima kasih untuk Kidzers dari SDN 03 Klender atas kunjungan bermainnya❤️.#kidzilla #kidzillaindonesia #funworld #funworldindonesia #alwaysfun #kidzillabuaran #buaranplaza"
0,0.5526770293609672%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/83566982_550511392489189_1037014226550929856_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ODiaNp5JKz0AX9QH_4b&oh=1ed20b65bcbe40298a08734bde2117a9&oe=5EE10936,32,https://www.instagram.com/p/B8F484OHAo7,Mon Feb 03 11:53:45 WIB 2020,"Repost from @baby.arfan.Horeee bolanya banyak 🟣🟡⚪️🔵 asik 😉"
120,3.177892918825561%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/82467606_854632828301044_3987818106053375675_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=DhllRMyIagsAX-KkQ7q&oh=51d99afc4cd96927b6fac46c70df3599&oe=5EE38230,64,https://www.instagram.com/p/B7-JGbaH105,Fri Jan 31 11:40:56 WIB 2020,"Yeay! Kidzilla sudah hadir di Buaran Plaza loh, Kidzers. Tepatnya di lantai 2 dengan playground dan trampoline yang seru dan menyenangkan. Jadi tunggu apalagi, yuk ke Kidzilla Buaran Plaza bersama teman-teman kamu❤.#kidzilla #kidzillaindonesia #alwaysfun #promo #funworld #funworldindonesia #kidzillasoftplay #buaranplaza #kidzillabuaran"
0,0.3972366148531951%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/82087468_810689456116696_2436177130647004600_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=cVC9CNnNQhAAX-1FMRi&oh=b1395a6ab8741cb53cec82386a77ffdc&oe=5EE2321B,23,https://www.instagram.com/p/B74xeiKne5e,Wed Jan 29 09:38:18 WIB 2020,"Repost from @lisuan_sl #viannygracella #34monthsold #lovelydaughter #kidzilla"
6,0.8808290155440414%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/82057011_789875428155167_8302551317942346493_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=hBQwLaP5nhUAX8uY5_8&oh=55473a75295cdcfb663bec40d3024035&oe=5EE31DE2,45,https://www.instagram.com/p/B7z2TV9nU8o,Mon Jan 27 11:44:16 WIB 2020,"Happy Monday, Kidzers! don’t forget to have fun!💗.#kidzilla #kidzillaindonesia #alwaysfun #funworld #funworldindonesia"
2,0.3626943005181347%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/83929185_466935253976115_3059388443640693776_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=LBjNngGImOAAX9N1Wy8&oh=027a338105d47100d2f226e35521da0a&oe=5EE35457,19,https://www.instagram.com/p/B7uYWOuHnRj,Sat Jan 25 08:46:19 WIB 2020,"May each moment of the new year steer you towards a new and better direction to mold your life with all that is good. Happy Lunar New Year, Kidzers and Family!❤️.#lunarnewyear #happychinesenewyear #chinesenewyear2020 #happylunarnewyear #gongxifacai #imlek #kidzilla #softplay #funworld #funworldindonesia #alwaysfun"
0,0.7599309153713298%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/82810863_2689526811133683_1276236272826771707_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=puRd6OI4k_gAX_IqV9G&oh=3fcebbd637c2fdb154d9f2fb8d2de903&oe=5EE25F99,44,https://www.instagram.com/p/B7peCwaHG_I,Thu Jan 23 10:59:53 WIB 2020,"Repost from @violaxandrea.Blue ball pit 🌐🌐🌐"
1,0.6735751295336788%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/81596342_224384281886755_9016062078306351246_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=mOYvqgg-68cAX9CR3tq&oh=cbc3b05aa0cfc77e99373ab9dbdd9182&oe=5EE1290C,38,https://www.instagram.com/p/B7kLX3ZnfD0,Tue Jan 21 09:40:32 WIB 2020,"Fun Coloring at Kidzilla✨💕.#kidzilla #kidzillaindonesia #alwaysfun #funworld #funworldindonesia"
1,0.5526770293609672%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/82930345_2607591709460609_2623278793142279010_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Uyi5i4PTVd8AX-DUEOv&oh=813a12d676a91efea558e22d5b7faeba&oe=5EE183D8,31,https://www.instagram.com/p/B7fABd2nHuO,Sun Jan 19 09:25:09 WIB 2020,"Repost from @priskilasebayang.Lihat sendiri kan, langsung kompak aja nih, #kidzilla#bestfriend#ourson#happykids"
16,1.1917098445595855%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/83203179_112182896800376_8516054805373057724_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8sj_0GLk-3QAX-q4gHP&oh=f4f5cc8b9a4bc8b01d18b3c6b9b1ef31&oe=5EE0D7BC,53,https://www.instagram.com/p/B7VnSbHnjWt,Wed Jan 15 17:55:51 WIB 2020,"Hi Kidzers, activity apa yg paling kamu suka di Kidzilla? Comment yuk!.#kidzilla #kidzillaindonesia #alwaysfun #funworld #funworldindonesia"
0,0.5181347150259068%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/79334854_176594370369950_6477135616129551867_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=z5XhBNBUOvQAX9yl3kU&oh=e50557ddbe42c3f8e54a5513d678dfc9&oe=5EE35B12,30,https://www.instagram.com/p/B7QqauNHnX8,Mon Jan 13 19:47:00 WIB 2020,"Repost from @felixgiovanno .Hallo 🖐️Ini saya susun lego ada tangga ada perosotan ada rmh ada hewan dan lainnya 🏰🦒🦁.Bagus gak guys ⁉️.Bagi yang mau main boleh ke kidzilla di emporium ya.Banyak permainannya,di jamin seru mainnya 🥰📸 By mommy @tina_ing2 ...#emporium #emporiummall #kidzilla #kidzillaindonesia #happyday #love #gaya #cutebaby #smile #kid #kids #kidsboy #asianbaby #happyday #modeltradisional #cutie #followforfollow #likeforlike #followme #likeme #instaphoto #instashot #instagood #felixgiovanno"
0,1.1053540587219344%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/80823953_172527837325107_3696478671458761795_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=M0Gn-2tWn-UAX_p5S01&oh=d07cb05afdc4344924511ef950766295&oe=5EE13D60,64,https://www.instagram.com/p/B7FZ26Lnssq,Thu Jan 09 10:50:39 WIB 2020,"Keseruan bermain sambil belajar di Kidzilla✨💕.#kidzilla #kidzillaindonesia #alwaysfun #funworld #funworldindonesia"
15,1.9516407599309153%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/79388887_2622071884577395_6549949463318239606_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=vKav5svSnHMAX887XAQ&oh=05d6a2e57f5afc1bc236fa2a8f6e91a3&oe=5EE2239C,98,https://www.instagram.com/p/B7AP6dGngKy,Tue Jan 07 10:47:33 WIB 2020,"Hi Kidzers, ada yg bisa tebak ini di Kidzilla mana? Comment below!.#kidzilla #kidzillaindonesia #alwaysfun #funworld #funworldindonesia"
